Row.names,Class,Probability,Group,p1p1x,p2p2x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH,h_scvc,DFGStatus
3MPT_A,cidi,0.921,,0.263935238,0.6972664,0.999129499,23.15386221,50.36750828,11.7025795,8.682717323,0.99134521,1
3MS9_A,cido,1,,-0.712068975,-0.777144969,0.951871171,32.59149925,22.9616089,10.92542839,9.795305252,0.987670321,0
3MSS_A,cido,0.998,,-0.731593549,-0.792940319,0.961246133,43.94666428,34.62441465,10.89635086,9.791780472,0.988720739,0
3MTF_A,cidi,0.997,,0.95539099,0.929288864,0.905701134,27.22343434,13.86521394,11.08739185,7.096186638,0.905635817,1
3MTL_A,codo,0.476,,-0.681648076,-0.606946588,0.714468751,12.16929381,38.90638105,10.72784424,8.730156898,0.780729569,0
3MV5_A,cidi,0.999,,0.426431984,0.934869766,0.980832775,23.86821727,21.96919284,11.28462315,7.291599751,0.988555028,1
3MVH_A,cidi,0.995,,0.30376789,0.936927259,0.971304226,25.06597325,13.40985121,11.50155449,7.173655987,0.980359292,1
3MVJ_A,cidi,0.999,,0.911614358,0.922819972,0.992073601,38.88402997,34.21732191,11.32625961,7.830924034,0.99645795,1
3MVL_A,cidi,0.772,,0.152321562,0.754160285,0.997105701,22.72028372,54.883804,11.48890114,8.767361641,0.998192566,1
3MVM_A,cidi,0.81,,0.166692778,0.57218653,0.991660911,21.97542089,39.11395351,11.6957407,8.155382156,0.990431549,1
3MW1_A,cidi,0.975,,0.434784353,0.780265749,0.999338862,19.49452878,37.25409319,11.68578815,9.017632484,0.990523725,1
3MWU_A,codi,0.99,,0.337880224,0.843259752,0.012280177,170.3362131,132.7873798,15.50585747,14.16237354,0.179202644,1
3MY0_A,cidi,0.946,,0.939703941,0.904264688,0.820207239,28.3300403,16.03076585,11.45668793,7.293353081,0.880776691,1
3MY5_A,cidi,1,,0.901437581,0.898112953,0.974221398,33.08812762,16.84685209,11.46135521,7.749725342,0.986127046,1
3MYG_A,cidi,0.956,,0.258891612,0.889631689,0.977409127,31.63768374,14.51816311,11.65020752,6.80065012,0.993770661,1
3N51_A,codi,0.995,,0.338799626,0.432267368,0.456173374,124.9251244,93.40817221,16.30542183,12.88737869,0.428286457,1
3NAY_A,cidi,1,,0.8553828,0.931063712,0.964987581,34.85709687,22.51472131,11.37559032,7.544738293,0.972126957,1
3NCG_A,codi,0.917,,0.856031358,0.855202556,0.314558683,127.0511395,79.38772817,15.63052654,13.6856842,0.195355969,1
3NCZ_A,cidi,1,,0.921909213,0.937259793,0.99663429,25.25654489,16.71394488,11.85666656,7.375907898,0.994877359,1
3NDM_A,cidi,1,,0.862415493,0.917538583,0.997316576,28.85695318,17.04022855,11.66286945,7.143355846,0.995163482,1
3NEW_A,cidi,0.919,,0.257846475,0.692030013,0.997353809,21.73427201,30.16758402,11.87863159,8.527192116,0.993563667,1
3NGA_A,cidi,1,,0.865581214,0.933483601,0.99846485,39.21160561,24.42419069,11.69099426,8.513798714,0.994206801,1
3NLB_A,cidi,1,,0.891779602,0.935199082,0.988720784,30.59488943,29.17021356,11.40386868,8.063266754,0.99687075,1
3NNU_A,cido,0.979,,-0.739886165,-0.564016581,0.994731218,24.47999818,24.10866808,11.2531929,9.620985031,0.984048262,0
3NNV_A,cido,0.98,,-0.640497625,-0.529576421,0.999572329,18.60498106,40.26367234,11.03423691,9.771658897,0.991745275,0
3NNW_A,cido,0.99,,-0.752610028,-0.60754776,0.999240503,40.72664732,24.88788965,11.1898365,9.741891861,0.989306568,0
3NNX_A,cido,0.999,,-0.712259233,-0.631760716,0.997202295,17.10413917,38.05556901,11.18735981,9.463654518,0.996682008,0
3NR9_A,cidi,1,,0.939315081,0.940966606,0.93487971,44.57159865,10.08766706,11.42910576,7.510128021,0.964875064,1
3NRM_A,cidi,0.864,,0.223677143,0.883922338,0.974773916,29.88042674,15.28785663,12.09245205,7.78288126,0.996554622,1
3NS9_A,codi,0.999,,0.256209254,0.417534739,-0.070313304,133.6792469,106.6365244,16.26738739,12.7752552,0.100124304,1
3NSZ_A,cidi,1,,0.916458607,0.932766914,0.995793036,45.82103117,27.65777554,12.19658184,8.558826447,0.986102512,1
3NUN_A,cidi,1,,0.917431831,0.932449937,0.983550246,36.52660889,20.34953152,11.3947773,7.407740116,0.988805802,1
3NUP_A,codi,0.901,,0.801881492,0.877613485,0.486518357,144.4904201,125.7219178,14.4271431,12.49155998,0.648869517,1
3NUS_A,cidi,1,,0.933630884,0.931717813,0.994582635,34.19526982,16.86914838,11.30705261,7.906144619,0.991289267,1
3NUU_A,cidi,0.998,,0.929181218,0.928223729,0.993571989,43.0776332,26.55013293,11.30075455,7.945709705,0.985906422,1
3NUX_A,codi,0.758,,0.802782714,0.888085604,0.504956648,140.9579976,114.6200263,14.32194901,12.25363827,0.663184563,1
3NUY_A,cidi,1,,0.929690719,0.92551899,0.995412341,50.45495532,18.84197114,11.4112463,7.936144352,0.99268355,1
3NWW_A,cidi,0.809,,0.221956864,0.678726017,0.997294405,26.31588891,34.45397385,11.57299042,8.551913261,0.997788564,1
3NX8_A,cidi,1,,0.937117457,0.885241926,0.972510036,45.69922167,18.83876244,11.46285439,7.97863245,0.993600272,1
3NYO_A,cidi,1,,0.943738878,0.895364881,0.929724255,37.64243419,14.50304289,11.163517,7.40471077,0.969520631,1
3NYV_A,codi,0.931,,0.346266776,0.354472011,0.463687434,154.7397555,123.3160224,16.1765213,12.50353432,0.354472104,1
3NYX_A,codi,0.743,,0.930553079,0.900155425,0.062396416,73.41844966,77.94174661,15.47979259,14.44799614,0.181437111,1
3NZ0_A,cidi,0.999,,0.912664473,0.915168285,0.96251202,31.60759736,12.39547807,10.72611046,8.384263039,0.989302891,1
3O0G_A,cidi,0.95,,0.260111272,0.916643441,0.91013032,29.55357786,19.41766402,11.40568638,7.794292927,0.946053254,1
3O17_A,cidi,0.999,,0.909776151,0.931125641,0.98426281,39.53900653,12.87560797,11.5628643,7.410673618,0.993577801,1
3O2M_A,cidi,0.999,,0.926845968,0.942281067,0.996506583,19.8700663,28.36951444,11.24112511,7.22936964,0.990025539,1
3O50_A,other,0.86,,0.527509212,-0.115623243,0.663448223,56.70980286,29.52054562,14.76677036,9.046984673,0.789533531,2
3O51_A,other,0.777,,0.048514783,-0.600235343,0.656392866,60.09120967,22.27849181,14.79711723,10.87238598,0.787605293,2
3O71_A,cidi,0.994,,0.930944622,0.918040276,0.951938847,26.5007097,21.22901394,12.38896465,6.424171448,0.922206063,1
3O7L_B,cidi,0.971,,0.838711798,0.85175097,0.980575138,27.52172572,26.63895149,11.67649174,7.657344341,0.995536728,1
3O8T_A,cido,0.963,,-0.704516411,-0.447449952,0.987165739,10.86254589,50.2602942,11.79736042,9.880299568,0.999596395,0
3O8U_A,cido,0.983,,-0.717783511,-0.683449626,0.993570095,5.292065344,50.1619471,11.68110466,9.759244919,0.999494625,0
3OBJ_A,cido,0.975,,-0.75010556,-0.576512337,0.969947892,39.70215567,19.70109302,11.68893433,9.827382088,0.998743774,0
3OCB_A,cidi,0.94,,0.25829947,0.930099308,0.956695664,38.9949077,12.19885129,11.54237747,7.317585945,0.973538726,1
3OCG_A,cidi,0.805,,0.233876705,0.667794585,0.999825233,34.87498828,21.12453939,11.59284496,8.659113884,0.992241154,1
3OCS_A,codi,0.985,,0.148460865,0.655475795,0.18655977,145.9678085,118.6467491,17.41407967,14.48112869,0.240336142,1
3OCT_A,other,0.922,,-0.022508653,-0.249705389,0.79323619,62.38885391,92.65793404,11.54192352,8.63824749,0.763249527,2
3OD6_X,cidi,0.957,,0.811825335,0.912688553,0.984472679,33.52478346,32.63354623,12.21399212,9.829881668,0.980696551,1
3ODY_X,codi,0.747,,0.940894127,0.887052417,0.579415777,131.2854307,116.184856,13.90655804,13.01914215,0.671268263,1
3ODZ_X,codi,0.775,,0.781614363,0.880649149,0.6924045,118.5234347,123.9429199,13.58893585,12.80522156,0.71407448,1
3OEF_X,other,0.796,,-0.166577801,0.472392708,0.99037994,11.51690582,55.57776304,11.35140228,9.108484268,0.971635354,2
3OEZ_A,cido,1,,-0.685431421,-0.74298656,0.967279981,39.12625181,30.16889219,10.93132877,9.778014183,0.992739402,0
3OF0_A,cidi,0.714,,0.208826795,0.502173126,0.915959645,54.65034009,26.55378829,11.6578846,7.557596207,0.902068907,1
3OFM_A,cidi,1,,0.899983823,0.926885605,0.997377924,40.6090109,16.99911798,11.90209579,8.647087097,0.9917633,1
3OG7_A,codi,0.885,,0.734426677,0.818983376,0.681678431,97.58938417,92.48892409,13.37976074,11.35901356,0.786708272,1
3OMV_A,cidi,1,,0.915035367,0.921235204,0.996963543,16.09138135,32.24593713,11.46679115,8.258219719,0.989970279,1
3OOM_A,cidi,0.996,,0.954546869,0.935201406,0.907829711,29.89248378,16.11947513,11.27481937,7.248653889,0.901028469,1
3OP5_A,cidi,1,,0.93793565,0.934744239,0.904934407,34.12612763,23.26104732,10.56434822,7.307122707,0.936477647,1
3ORN_A,codi,0.987,,0.241987303,0.768546224,-0.154074892,88.05530453,85.92543204,16.19904518,13.71411991,-0.013405911,1
3ORX_A,cidi,1,,0.886606634,0.906246305,0.997267,26.68378488,25.14830389,11.41656113,8.680279732,0.998877445,1
3ORZ_A,cidi,0.999,,0.861908317,0.918982029,0.994177686,27.40380687,28.93565144,10.87868404,7.814395905,0.992195117,1
3OS3_A,codi,0.996,,0.34819892,0.770290196,-0.176326151,117.9139822,137.638549,16.26437759,13.95526791,-0.060193413,1
3OT3_A,cidi,0.997,,0.848541856,0.92247349,0.9908508,68.30203672,7.931615262,11.07554245,8.346702576,0.997465833,1
3OT8_A,cidi,1,,0.860202789,0.925627589,0.989249286,21.22043163,27.4705487,11.08719635,8.316367149,0.997504977,1
3OTU_A,cidi,1,,0.878320873,0.924498439,0.959912377,32.29660295,20.20844053,11.24255943,7.327978611,0.963321557,1
3OVV_A,cidi,0.986,,0.949180067,0.87074244,0.985779745,42.30192801,21.55440764,11.71103382,7.954144478,0.998145963,1
3OW3_A,cidi,1,,0.943721533,0.892680466,0.980208014,40.95391656,20.95166059,11.73625278,7.844492435,0.995860178,1
3OW4_A,cidi,1,,0.857136846,0.934868217,0.963775964,33.71808686,14.42150022,11.71737194,7.198936462,0.978188931,1
3OWJ_A,cidi,1,,0.865091503,0.922407866,0.99685435,60.00304964,22.24978568,11.65063763,8.626152039,0.990489585,1
3OWK_A,cidi,1,,0.895184338,0.930334091,0.996437904,49.54276352,25.5091381,11.6626091,8.915093422,0.993472083,1
3OWL_A,cidi,1,,0.928701103,0.934634328,0.99041359,41.83568251,22.79315063,11.7268877,8.915169716,0.996233334,1
3OWP_A,cidi,0.997,,0.949177146,0.881897151,0.977003819,40.60239065,16.01042079,11.62552261,7.844305992,0.994559011,1
3OXI_A,other,0.806,,-0.107567415,0.682650208,0.97860024,10.26984561,49.50317537,12.13525105,9.121044159,0.972585644,2
3OXT_A,cidi,0.998,,0.948656559,0.882392883,0.981498414,38.70165116,18.43500728,11.67959118,7.835329056,0.994251037,1
3OXZ_A,cido,1,,-0.723822057,-0.810881555,0.959731178,39.61583679,17.49702044,10.66291618,9.530491829,0.988182645,0
3OY1_A,cidi,0.903,,0.77725637,0.516991138,0.869422114,61.51987579,21.65003701,12.81305885,7.20864296,0.94527737,1
3OY3_A,cido,0.999,,-0.696640432,-0.790719092,0.967900746,33.06100408,22.09533132,10.59755993,9.618174553,0.98985921,0
3P08_A,codi,0.742,,0.245698005,0.882795334,0.405233357,74.26246273,56.38712629,15.6146822,12.90842819,0.573214614,1
3P0M_A,cidi,0.994,,0.950071692,0.88132447,0.980401407,37.55398363,18.47376475,11.62856007,7.953716278,0.995152258,1
3P1A_A,cidi,1,,0.342634171,0.929870665,0.943421961,15.49024091,26.77654699,11.47779655,8.187511444,0.976890859,1
3P23_A,codi,0.923,,0.233906686,0.854130745,0.329201959,128.5355629,85.50222776,17.82996559,12.04892349,0.498965738,1
3P4K_A,cidi,0.929,,0.369453967,0.826116443,0.995097141,14.246749,47.20076044,12.36288166,10.04056168,0.976724053,1
3P5K_A,cido,1,,-0.740628362,-0.698545098,0.998948622,37.18690775,24.08024383,11.18202591,9.963383675,0.994457173,0
3P78_A,cido,0.984,,-0.674680352,-0.66935724,0.991788883,19.98917109,28.76887477,11.92902374,9.763427734,0.987039058,0
3P79_A,cido,0.985,,-0.714623451,-0.706701338,0.999566787,12.721661,51.60658996,11.67625999,10.2767086,0.991041208,0
3P7A_A,cido,1,,-0.786477983,-0.752583802,0.995996693,32.99371246,19.10596788,11.29412174,9.932932854,0.989635079,0
3P7B_A,cido,0.997,,-0.749523878,-0.705464125,0.997970787,11.58683245,45.90256201,11.36399746,9.967930794,0.991505973,0
3P7C_A,cido,0.989,,-0.763457656,-0.714622378,0.99586479,9.307271064,49.17644128,11.21045876,9.978210449,0.993601393,0
3P86_A,other,0.946,,-0.370346159,-0.394874305,0.713157932,63.75563482,95.95910135,13.31822205,10.15852737,0.812509518,2
3P9J_A,other,0.899,,0.240808815,-0.086170763,0.648359065,81.91411061,47.16947054,14.52072144,9.721547127,0.788401498,2
3PA3_A,cidi,1,,0.342214465,0.922082007,0.978954453,35.74911255,22.89318309,11.70022297,8.440185547,0.994643978,1
3PA4_A,cidi,1,,0.358380795,0.917533934,0.975263113,27.90630199,20.6652658,11.59434509,8.449630737,0.993446743,1
3PA5_A,cidi,1,,0.381311595,0.921441019,0.979432022,38.99380834,13.22471155,11.35530949,8.327640533,0.995558262,1
3PE1_A,cidi,1,,0.871098161,0.924121201,0.997583934,43.08097143,16.339055,11.74442959,8.619901657,0.993194942,1
3PE2_A,cidi,0.996,,0.875867009,0.923743188,0.995634189,55.90177239,13.11608032,11.75281525,8.482660294,0.992792474,1
3PFQ_A,cidi,1,,0.928417385,0.918846011,0.996020379,36.20623834,14.54533894,11.79878616,8.290506363,0.993574055,1
3PG3_A,cido,0.894,,-0.740543425,-0.765960753,0.991859305,13.08085518,51.10791035,12.50213528,9.880517006,0.999695324,0
3PIX_A,cidi,0.818,,0.876504123,0.869500399,0.859800061,49.35542913,48.1222519,14.45469666,10.72059059,0.867773547,1
3PIZ_A,cidi,0.947,,0.443527579,0.805271387,0.938310348,31.13029286,28.02565299,10.68832111,7.918170452,0.975340709,1
3PJ1_A,cidi,0.941,,0.306536943,0.807185173,0.935076109,43.07917392,21.71454547,10.92075253,8.298657417,0.97252869,1
3PJ2_A,cidi,0.629,,0.304380089,0.708058476,0.783891676,53.26572577,36.41115528,13.14553833,9.539194107,0.884502904,1
3PJ8_A,codi,0.997,,0.262544364,0.431931108,0.046553305,146.0118177,128.0787658,16.30199623,12.97621632,0.036300649,1
3PJC_A,cidi,0.938,,0.939663589,0.906811357,0.956706345,57.60532891,20.94329654,11.19227314,9.651125908,0.985830984,1
3PLS_A,codi,0.994,,0.210756227,0.817130268,0.327600398,124.794181,82.61089769,16.0739727,12.94500351,0.321493415,1
3POO_A,cidi,0.987,,0.945202708,0.866808057,0.985383024,41.42383172,15.31108523,11.76531029,7.843932152,0.997875396,1
3POZ_A,codi,1,,0.670591891,0.745273411,0.224899131,119.3035251,89.06883151,15.53049278,12.42991924,0.219849793,1
3PP0_A,cidi,0.625,,0.938199818,0.89531225,0.77491482,53.27056897,21.06478089,13.25474072,9.772152901,0.846867862,1
3PP1_A,codi,0.992,,0.213103503,0.758575678,-0.174065113,130.6678204,139.2811256,16.38638496,14.23944855,-0.041278291,1
3PPJ_A,cidi,1,,0.935260952,0.924965501,0.978056781,26.90673212,21.43393671,11.22933483,8.528865814,0.992749694,1
3PPK_A,cidi,1,,0.908777416,0.932283163,0.964233008,39.75031704,22.3997204,11.28052807,8.304273605,0.982762181,1
3PPZ_A,cidi,0.996,,0.814182162,0.931397617,0.976291407,16.22540525,23.31189559,11.74075699,9.144821167,0.995893022,1
3PRF_A,cidi,0.999,,0.815836191,0.931108177,0.958482305,17.15415663,20.00573887,10.93212223,8.120867729,0.980367075,1
3PRI_A,cidi,1,,0.953065813,0.934632242,0.94087075,27.32764534,11.38155357,10.48535919,7.487138748,0.963204271,1
3PSB_A,cidi,1,,0.898737431,0.931156039,0.971851407,32.68053302,14.48309916,11.50676346,8.834655762,0.990580982,1
3PSC_A,cidi,0.999,,0.855634511,0.917214811,0.907514325,23.1573698,17.83180396,11.50570011,7.841452122,0.926594457,1
3PSD_A,cidi,1,,0.92655766,0.92550236,0.976566034,30.93405141,10.20276325,11.18662548,8.640583992,0.994715741,1
3PTG_A,cidi,0.954,,0.814964771,0.520043194,0.998173864,11.01872028,38.14151515,11.57927513,8.194843292,0.990269676,1
3PUP_A,cidi,1,,0.947720408,0.932218254,0.976867892,39.52777332,18.32990495,11.01479626,8.462575912,0.993927335,1
3PVB_A,cidi,0.945,,0.919091225,0.838433623,0.990429028,47.00100163,22.99175128,11.32965279,7.523586273,0.995490041,1
3PVG_A,cidi,0.999,,0.881203949,0.926731884,0.993584337,30.35074121,21.25225497,12.07675934,8.622260094,0.995649403,1
3PVU_A,cidi,1,,0.900017619,0.905602694,0.921909119,29.63843338,19.62635643,11.38475037,8.001016617,0.941890709,1
3PVW_A,cidi,0.999,,0.81634897,0.896520138,0.940850287,33.67230897,20.97091532,11.44831467,8.432482719,0.948701946,1
3PWD_A,cidi,1,,0.895347416,0.92687732,0.993881377,35.47057594,22.03497399,12.72803879,8.734467506,0.994936744,1
3PWY_A,cidi,1,,0.95190835,0.936225951,0.997623053,34.71900009,23.48472048,11.25616264,7.186808586,0.993596289,1
3PXF_A,codi,0.991,,0.812646866,0.782547712,0.208551548,145.9692637,97.48701213,18.50599289,13.97986221,0.271703496,1
3PXK_A,cidi,0.999,,0.903657794,0.938300431,0.87366667,26.50770389,15.87239326,10.73313808,7.864544392,0.925333806,1
3PXQ_A,codi,0.988,,0.813794255,0.78697902,0.218929335,134.2819742,91.34988583,18.42134094,14.02101326,0.258972481,1
3PXR_A,codi,1,,0.272883713,0.517759204,-0.045681078,139.5867782,109.9770266,16.47372055,12.99492741,0.080470611,1
3PXY_A,codi,0.994,,0.355595976,0.759150445,-0.312151116,132.9225971,117.6813465,16.35406303,12.83649063,-0.145958219,1
3PXZ_A,codi,0.992,,0.808449268,0.780907393,0.194900011,135.360783,96.75451406,18.51654243,13.91948509,0.257892433,1
3PY0_A,codi,0.996,,0.732124031,0.794710517,-0.018682179,115.5792202,100.7572952,16.4244194,13.0591135,0.080281202,1
3PY1_A,codi,0.979,,0.754055738,0.787599266,0.298420024,119.4689146,92.28996101,17.47207069,13.32261276,0.485908802,1
3PY3_A,cidi,0.997,,0.919690967,0.923645735,0.984067904,29.29371739,26.38435115,13.58550262,8.976632118,0.993734253,1
3PYY_A,cido,1,,-0.720987737,-0.782969177,0.972324228,33.1835634,25.78599812,10.79160023,10.00865936,0.991664987,0
3PZE_A,cidi,0.969,,0.887171686,0.592171371,0.98769004,15.87200623,31.70556446,11.47079468,6.954292774,0.994813502,1
3PZH_A,cidi,1,,0.901172698,0.929359198,0.98656756,32.13677851,23.21439098,11.93318748,8.507430077,0.99305687,1
3Q04_A,cidi,0.993,,0.317626059,0.921010137,0.997137275,41.04453374,17.80423358,12.13587856,8.712414742,0.993520356,1
3Q4C_A,cidi,0.985,,0.918017209,0.924624085,0.988512854,40.90589282,14.58258693,11.24203777,9.218065262,0.996391975,1
3Q4T_A,cidi,0.999,,0.88450247,0.941848576,0.896401383,19.67158031,11.84841517,10.92900181,7.164359093,0.925231888,1
3Q4U_A,cidi,0.999,,0.916949749,0.923119307,0.909224376,40.32344299,16.72770446,11.24900818,7.38900423,0.925961021,1
3Q4Z_A,cidi,1,,0.925722182,0.931446314,0.969207805,31.86624072,24.50496057,12.81879044,7.248095989,0.983556018,1
3Q52_A,cidi,1,,0.956330061,0.928139389,0.984732544,38.2066594,23.82445817,12.95673656,8.002662659,0.997541544,1
3Q53_A,cidi,1,,0.936836004,0.917530894,0.980830271,42.29827665,21.13915381,12.80560398,8.094676018,0.998804695,1
3Q6U_A,cidi,0.447,,0.25143525,0.802961409,0.745890942,50.55293438,36.82540365,10.76781559,7.655519009,0.84232081,1
3Q6W_A,cidi,1,,0.895036519,0.942525327,0.968826282,32.62772911,34.62021092,10.02236271,8.202360153,0.983449867,1
3Q96_A,cido,0.999,,-0.826303124,-0.832412183,0.995362757,34.05468317,28.31255379,11.02121162,9.465229034,0.999232718,0
3Q9W_A,cidi,1,,0.876779199,0.927204013,0.99524837,42.51651605,21.46911382,11.86664295,8.591997147,0.996710174,1
3Q9X_A,cidi,1,,0.867287815,0.932150126,0.996933331,49.15081095,27.73998005,12.12819004,8.677568436,0.99474538,1
3Q9Y_A,cidi,1,,0.55662787,0.923568308,0.995570368,44.43242859,22.57062167,11.85067272,8.717629433,0.996367549,1
3Q9Z_A,cidi,1,,0.885186493,0.927786827,0.991181411,21.85052873,27.8966289,12.13685989,8.831293106,0.996938634,1
3QA0_A,cidi,1,,0.480250418,0.9248541,0.996753137,32.1931783,35.8830544,12.11713123,8.773543358,0.993309132,1
3QAL_E,cidi,0.981,,0.92900306,0.86467272,0.987889606,39.98264486,25.61646783,11.58908176,7.893622398,0.999570567,1
3QAM_E,cidi,0.977,,0.932060838,0.876014829,0.991169611,39.526344,28.03147397,11.49942303,7.919148922,0.999799821,1
3QC9_A,cidi,0.999,,0.897878289,0.889984548,0.968535326,41.5506654,12.6117533,11.53294754,7.312502861,0.980051067,1
3QCQ_A,cidi,1,,0.930410802,0.937852383,0.988031417,29.77663027,12.72738919,11.35216045,7.551269054,0.993364025,1
3QCS_A,cidi,0.998,,0.925232589,0.931467593,0.98389398,30.15145098,11.24243744,11.31158924,7.496564388,0.992310876,1
3QCX_A,cidi,1,,0.909623861,0.929529488,0.979228906,31.1934213,10.86822642,11.14731979,7.486187458,0.991758518,1
3QCY_A,cidi,0.999,,0.904135466,0.927715778,0.975337116,30.40520203,13.49273537,11.18269539,7.331087112,0.984806125,1
3QD0_A,cidi,1,,0.89148736,0.925422966,0.974382607,30.69831426,12.24584232,11.26467991,7.386557579,0.98779489,1
3QD3_A,cidi,1,,0.914616466,0.925158858,0.977243846,25.01293699,16.29015496,11.23497391,7.363195896,0.988061943,1
3QD4_A,cidi,1,,0.912335992,0.930842936,0.974405868,31.92950499,11.71478951,11.29095459,7.458687782,0.986608634,1
3QF9_A,cidi,1,,0.926636398,0.913651466,0.968579315,30.9476838,16.69963275,11.37283611,8.185254097,0.970614722,1
3QFV_A,cidi,1,,0.879549026,0.937962353,0.99888059,34.73731636,9.983543232,11.36826229,7.941034794,0.991522443,1
3QGW_A,codi,0.708,,0.796395659,0.770795345,0.76179598,83.34314322,65.24491699,13.46191597,10.99276352,0.824611111,1
3QGY_A,cidi,0.468,,0.717912614,0.703852952,0.823905777,102.1424712,65.90433492,12.93352318,10.4825716,0.82328779,1
3QHR_A,cidi,1,,0.942008376,0.910503983,0.983612434,25.59456197,14.06482208,11.45165634,7.80197525,0.996191626,1
3QHW_A,cidi,1,,0.942431331,0.907710254,0.981733524,26.83109631,12.93045199,11.39358807,7.8354702,0.99506253,1
3QKK_A,cidi,0.999,,0.399416208,0.933877349,0.987613336,21.98130887,17.59254608,11.49427414,6.562182426,0.967482806,1
3QKL_A,cidi,1,,0.350448787,0.937903523,0.963504611,26.28666834,14.00210148,11.73672009,6.774034023,0.976067164,1
3QKM_A,cidi,0.999,,0.507615745,0.936849535,0.984121116,22.60691745,17.46925075,11.76336956,6.81499815,0.993446701,1
3QL8_A,codi,0.968,,0.851689994,0.837354243,-0.197970665,110.3149271,95.94145435,16.54137611,13.70849037,-0.052611988,1
3QLF_A,cidi,0.932,,0.746415913,0.708877325,0.970461849,45.33048359,53.42223098,10.98956013,9.030566216,0.987396222,1
3QLG_A,cidi,1,,0.535890281,0.939867616,0.950397575,46.99954274,17.5347866,11.25061798,7.981386662,0.985967016,1
3QQF_A,codi,0.999,,0.248378232,0.532353938,-0.017552361,104.6392906,96.20206741,16.50143242,12.8437252,-0.013617407,1
3QQG_A,codi,0.998,,0.312004089,0.727204442,-0.029625068,103.376148,76.54619663,16.52184868,13.04540348,0.005045183,1
3QQH_A,codi,0.999,,0.322992474,0.658021152,-0.119581946,132.4447033,89.64109289,16.2701149,12.68877029,0.005679148,1
3QQJ_A,codi,1,,0.213368714,0.616323471,-0.049583217,126.0628351,89.1999658,16.40232086,12.99531364,0.029617266,1
3QQK_A,codi,0.972,,0.815108538,0.779058099,0.286860311,97.25315756,65.82486133,16.3467598,13.4554491,0.386651699,1
3QRI_A,cido,1,,-0.732812524,-0.770020366,0.963640581,27.16227779,38.76067916,10.57080173,9.605755806,0.989113576,0
3QRJ_A,cido,1,,-0.738734841,-0.780736327,0.961400682,24.01501748,40.55498664,10.43574524,9.807896614,0.984791788,0
3QRT_A,codi,0.993,,0.760782778,0.818460763,-0.059255676,106.3083208,82.30720929,16.15428352,12.77026749,-0.066486354,1
3QRU_A,codi,0.995,,0.773012996,0.791501462,-0.077331302,95.42185682,80.79219021,16.09642792,12.63773346,-0.216070477,1
3QTI_A,codi,0.908,,0.909639895,0.853497148,0.420070025,110.037493,159.7085314,14.54501438,13.83280087,0.538411249,1
3QTQ_A,codi,0.98,,0.836554289,0.772455394,0.035212136,106.0823247,82.16666453,16.08698654,13.56255722,0.052942262,1
3QTR_A,codi,0.983,,0.810537577,0.787410676,0.162922281,101.0863754,73.03966193,16.32156563,13.63227654,0.285929232,1
3QTS_A,codi,0.997,,0.235054359,0.555927932,-0.142768601,144.4723241,121.5155528,16.50803757,12.88190746,0.037527855,1
3QTU_A,codi,0.998,,0.748908818,0.768547118,-0.138564924,132.6945462,115.0546385,16.09352493,12.9099865,-0.241130483,1
3QTW_A,codi,0.945,,0.851170063,0.762907743,0.364396731,93.06775568,67.74943535,16.66815758,13.5622282,0.369831923,1
3QTX_A,codi,0.979,,0.814935684,0.771493852,0.214423401,99.81577281,69.22201778,16.28529167,13.33365917,0.344900662,1
3QTZ_A,codi,0.994,,0.806398749,0.771519065,-0.069677379,111.5273817,86.01915665,16.48623848,13.44049931,-0.136608304,1
3QU0_A,codi,0.973,,0.834753931,0.759272993,0.170059022,95.53188131,65.59837801,16.37487793,13.93451881,0.215029942,1
3QUD_A,cidi,0.788,,0.014410511,0.888488114,0.978637459,10.17255119,53.43268018,11.79261208,8.149010658,0.989909678,1
3QUE_A,cidi,0.805,,0.172019601,0.866621017,0.984939235,10.11031841,49.48462148,11.47893524,8.003606796,0.995572887,1
3QUP_A,codi,0.765,,0.24806419,0.883131325,0.410085974,115.6933395,80.11090408,15.4075613,12.71019363,0.521860936,1
3QWJ_A,codi,0.994,,0.258247912,0.497137129,0.312319228,154.4603285,121.7160544,16.55163193,12.94011879,0.394898502,1
3QWK_A,codi,0.987,,0.838272035,0.793919265,-0.004492749,148.4736809,142.5447117,16.38062286,13.5815258,-0.043067977,1
3QX2_A,codi,0.995,,0.226941466,0.507012129,-0.129778992,121.6302859,121.2441598,16.65567017,12.95518398,0.049205278,1
3QX4_A,codi,0.992,,0.260731995,0.51819557,0.121811879,102.0101194,67.92299367,16.65572929,13.10411549,0.15546101,1
3QXO_A,codi,0.999,,0.254308552,0.527213275,-0.037770602,108.8550625,89.80086865,16.43507767,12.86382008,-0.064218585,1
3QXP_A,codi,0.995,,0.79967922,0.786870301,0.014031236,100.0086674,73.62075356,15.92085838,13.08537388,0.209953232,1
3QYW_A,cidi,0.997,,0.930934608,0.919715464,0.976363701,21.89324709,20.98184438,11.97172832,6.389972687,0.956823277,1
3QYZ_A,cidi,0.997,,0.92805624,0.91761744,0.962639451,20.88355743,29.28143955,12.09339428,6.468272209,0.947840261,1
