V1,V2,weight,V4
FL4,530,1.6602,ci-in
FKN,530,1.473,ci-in
FI4,530,1.524,ci-in
FMK,533,3,ci-in
FLY,533,2.3874,ci-in
891,533,2.2992,ci-in
FLS,533,2.2992,ci-in
FLW,533,2.2386,ci-in
FLZ,533,1.791,ci-in
JIN,533,1.428,ci-in
T1Q,533,1.398,ci-in
P16,533,1.3824,ci-in
P17,533,1.3494,ci-in
FPX,533,1.3566,ci-in
6BZ,533,1.3638,ci-in
59U,533,1.3512,ci-in
LL1,537,1.5078,ci-in
LZ1,537,1.3548,ci-in
979,547,2.3112,ci-in
PFQ,547,1.7772,ci-in
DFW,547,1.6818,ci-in
KJQ,547,1.6296,ci-in
AKI,547,1.6758,ci-in
DFY,547,1.6764,ci-in
PFP,547,1.5714,ci-in
KJR,547,1.5246,ci-in
KJV,547,1.5426,ci-in
KJ8,547,1.5306,ci-in
T1Q,54J,1.4868,ci-out
B0R,54J,1.4118,ci-out
RI8,54J,1.4016,ci-out
DFS,54J,1.4004,ci-out
6NB,54J,1.419,ci-out
904,54J,1.4022,ci-out
CQE,54J,1.3752,ci-out
953,553,1.4562,ci-in
VVQ,553,1.4274,ci-in
5QO,553,1.5792,ci-in
F10,553,1.5276,ci-in
P4O,553,1.5216,ci-in
664,553,1.4646,ci-in
I85,553,1.5036,ci-in
HDU,55F,1.3602,ci-in
K11,55J,1.4022,ci-out
NU5,55S,2.538,ci-in
N20,55S,2.2566,ci-in
N41,55S,2.1786,ci-in
N76,55S,2.3088,ci-in
NU6,55S,2.0418,ci-in
CMG,55S,1.8792,ci-in
6CP,55S,1.8966,ci-in
7GJ,55S,1.8048,ci-in
ST8,55S,1.4544,ci-in
DT1,55S,1.5162,ci-in
N69,55S,1.6068,ci-in
UN4,55S,1.5636,ci-in
JYM,55S,1.557,ci-in
G6T,55S,1.6392,ci-in
SQ9,55S,1.5762,ci-in
6AF,55S,1.3632,ci-in
DT5,55S,1.3542,ci-in
75X,55S,1.4202,ci-in
6ZG,55U,1.8024,ci-in
Q17,55U,1.5366,ci-in
6ZF,55U,1.5984,ci-in
6RG,55U,1.4364,ci-in
56G,563,2.7168,nonspecific
VX6,563,1.671,nonspecific
633,56G,1.4742,co-in
VX6,56G,1.6194,co-in
X44,56Z,2.6448,co-in
X40,56Z,2.3196,co-in
X42,56Z,2.34,co-in
99Z,56Z,2.3472,co-in
X46,56Z,2.058,co-in
X36,56Z,1.9884,co-in
Z71,56Z,1.8414,co-in
Z67,56Z,1.8174,co-in
X6B,56Z,1.809,co-in
X3A,56Z,1.7796,co-in
ZYS,56Z,1.5516,co-in
U32,56Z,1.6104,co-in
BRK,56Z,1.5246,co-in
X02,56Z,1.4742,co-in
Z63,56Z,1.3932,co-in
Z31,56Z,1.4526,co-in
O1Z,56Z,1.4298,co-in
628,56Z,1.4352,co-in
LZ4,56Z,1.3608,co-in
U55,56Z,1.3524,co-in
X35,56Z,1.356,co-in
6AE,56Z,1.4232,co-in
ZZF,56Z,1.3596,co-in
627,571,2.0424,ci-in
626,571,1.5654,ci-in
MPY,571,1.401,ci-in
82B,571,1.3686,ci-in
P39,571,1.3752,ci-in
N53,571,1.3848,ci-in
5Y0,573,1.5582,co-in
BBM,573,1.5534,co-in
V04,573,1.611,co-in
LSG,573,1.4814,co-in
MEK,573,1.4394,co-in
IZG,573,1.3614,co-in
FNI,573,1.3554,co-in
ZOP,575,1.5474,ci-in
KSR,57,1.5864,ci-in
PDR,57,1.416,ci-in
LI9,580,1.3842,ci-in
GG5,583,1.9692,omega
I46,583,1.7328,omega
GVG,583,1.5006,omega
7KW,583,1.4322,omega
EK3,583,1.3956,omega
L15,583,1.3566,omega
H9K,583,1.4742,omega
HK1,583,1.3716,omega
H0K,583,1.3854,omega
PY1,583,1.3842,omega
ZTX,584,1.4406,omega
IBI,584,1.7034,omega
R78,584,1.71,omega
92M,584,1.5816,omega
R4L,584,1.3872,omega
9ZP,584,1.422,omega
7X2,585,1.5168,nonspecific
SAV,585,1.4196,nonspecific
7X3,585,1.4826,nonspecific
5RI,585,1.371,nonspecific
7PY,585,1.3656,nonspecific
994,585,1.3734,nonspecific
KIM,585,1.3704,nonspecific
G6H,585,1.47,nonspecific
O43,589,1.389,ci-in
L3G,589,1.4388,ci-in
ASH,58V,1.5504,co-in
A0H,58V,1.4466,co-in
EK2,58V,1.4394,co-in
EML,58V,1.5144,co-in
NRM,58V,1.3518,co-in
CG9,58V,1.5048,co-in
TJF,58V,1.359,co-in
746,58V,1.398,co-in
O43,58V,1.3758,co-in
P39,58V,1.4064,co-in
P38,58V,1.3692,co-in
Q18,596,1.9164,ci-in
59U,59N,2.4024,ci-in
59T,59N,2.1456,ci-in
XR1,59N,1.8732,ci-in
6BZ,59N,1.9272,ci-in
CKJ,59N,1.4664,ci-in
JIN,59N,1.6302,ci-in
P16,59N,1.6194,ci-in
FKL,59N,1.5576,ci-in
P17,59N,1.5894,ci-in
T1Q,59N,1.473,ci-in
FLZ,59N,1.3512,ci-in
880,59N,1.359,ci-in
FPX,59N,1.4448,ci-in
LQQ,59N,1.4502,ci-in
59U,59T,2.0208,ci-in
6BZ,59T,1.9176,ci-in
XR1,59T,1.7772,ci-in
JIN,59T,1.6734,ci-in
P17,59T,1.641,ci-in
P16,59T,1.692,ci-in
FKL,59T,1.6068,ci-in
FLZ,59T,1.4184,ci-in
FPX,59T,1.5102,ci-in
T1Q,59T,1.4376,ci-in
FLW,59T,1.3584,ci-in
LQQ,59T,1.3674,ci-in
XR1,59U,2.0862,ci-in
6BZ,59U,1.8402,ci-in
JIN,59U,1.662,ci-in
984,59U,1.4358,ci-in
FKL,59U,1.5858,ci-in
P16,59U,1.656,ci-in
T1Q,59U,1.5126,ci-in
P17,59U,1.6254,ci-in
FLZ,59U,1.3824,ci-in
FPX,59U,1.4598,ci-in
880,59U,1.353,ci-in
FMK,59U,1.3512,ci-in
AM9,59U,1.3632,ci-in
LQQ,59U,1.4406,ci-in
FLW,59U,1.3596,ci-in
GV0,5B4,1.6938,ci-out
88Z,5B4,1.5528,ci-out
DWF,5B4,1.5114,ci-out
L1X,5B4,1.3836,ci-out
PO5,5BP,1.4298,ci-in
ZTX,5BS,1.7298,ci-in
6AE,5BS,1.4898,ci-in
HDT,5BS,1.395,ci-in
U32,5BS,1.395,ci-in
T3E,5BS,1.4262,ci-in
SKE,5BS,1.3554,ci-in
X40,5BS,1.3566,ci-in
99Z,5BS,1.3518,ci-in
FRV,5BS,1.3542,ci-in
R4L,5BS,1.4796,ci-in
KRL,5CN,2.031,ci-out
REB,5CP,2.5248,ci-in
EBD,5CP,2.3292,ci-in
IHH,5CP,2.1954,ci-in
CJ5,5CP,1.6506,ci-in
GVD,5CP,1.6122,ci-in
APJ,5CP,1.6788,ci-in
E63,5CP,1.3836,ci-in
75H,5CV,1.3872,ci-in
VGM,5DF,1.6452,ci-in
VGK,5DF,1.5888,ci-in
A3F,5DF,1.6188,ci-in
ZZK,5DF,1.3542,ci-in
6GE,5DF,1.4022,ci-in
GWH,5DF,1.3788,ci-in
LUG,5EA,2.475,co-in
R9P,5EZ,1.3626,co-in
R78,5FR,1.6668,ci-in
SVE,5FR,1.677,ci-in
9ZP,5FR,1.53,ci-in
IBI,5FR,1.5186,ci-in
NQB,5FR,1.3794,ci-in
P37,5FR,1.4994,ci-in
P66,5FR,1.455,ci-in
6JV,5FR,1.4298,ci-in
AU5,5FR,1.38,ci-in
R4L,5FR,1.5006,ci-in
71,5FR,1.467,ci-in
L1G,5FR,1.5186,ci-in
7RO,5FR,1.3938,ci-in
FI3,5FR,1.3896,ci-in
LHJ,5FR,1.3884,ci-in
L3G,5FR,1.4652,ci-in
AQZ,5FR,1.3512,ci-in
L2G,5FR,1.4898,ci-in
GS3,5FR,1.35,ci-in
VG8,5FR,1.3998,ci-in
937,5FR,1.4412,ci-in
KQQ,5FR,1.401,ci-in
KZM,5FR,1.3506,ci-in
AQM,5FR,1.3704,ci-in
KSH,5FR,1.3608,ci-in
75H,5FR,1.3752,ci-in
6F2,5GX,2.3556,ci-in
NL4,5GX,2.3004,ci-in
7HD,5GX,2.2134,ci-in
FH3,5GX,1.6644,ci-in
FH5,5GX,1.6578,ci-in
67U,5GX,1.5006,ci-in
6CB,5H7,1.5648,ci-in
HK9,5HK,1.8084,ci-in
6HK,5HK,1.74,ci-in
HK8,5HK,1.5564,ci-in
7HK,5HK,1.6026,ci-in
HK7,5HK,1.5,ci-in
J07,5I1,2.0322,ci-in
AIZ,5I1,1.4364,ci-in
CQQ,5I1,1.5042,ci-in
I19,5I1,1.4736,ci-in
97B,5I1,1.455,ci-in
5WE,5I1,1.3914,ci-in
YY3,5I1,1.3974,ci-in
SVE,5I1,1.35,ci-in
SGV,5ID,2.3226,ci-in
ADN,5ID,2.1018,ci-in
A,5ID,1.776,ci-in
AMP,5ID,1.776,ci-in
RFZ,5ID,1.656,ci-in
ADP,5ID,1.7406,ci-in
GUB,5ID,1.7664,ci-in
AN2,5ID,1.7202,ci-in
ATP,5ID,1.7298,ci-in
AGS,5ID,1.6914,ci-in
M33,5ID,1.7214,ci-in
ACK,5ID,1.707,ci-in
ACP,5ID,1.6866,ci-in
A0P,5ID,1.6794,ci-in
ANK,5ID,1.6794,ci-in
ANP,5ID,1.6794,ci-in
66M,5ID,1.584,ci-in
GDP,5ID,1.5402,ci-in
GTP,5ID,1.5294,ci-in
NBS,5ID,1.575,ci-in
6L5,5ID,1.56,ci-in
GNP,5ID,1.4988,ci-in
ARX,5ID,1.4934,ci-in
A02,5ID,1.4706,ci-in
A03,5ID,1.4598,ci-in
R9P,5JG,1.4448,ci-in
FH3,5JG,1.5972,ci-in
FH5,5JG,1.5198,ci-in
XBJ,5JG,1.374,ci-in
X6D,5JG,1.3626,ci-in
R4L,5JZ,1.4124,ci-in
R78,5JZ,1.4088,ci-in
QMN,5JZ,1.3998,ci-in
IBI,5JZ,1.3722,ci-in
SVE,5JZ,1.443,ci-in
KQQ,5JZ,1.3548,ci-in
L2G,5JZ,1.359,ci-in
ITQ,5JZ,1.3752,ci-in
T95,5KW,1.68,nonspecific
633,5KW,1.7424,nonspecific
AM9,5KW,1.458,nonspecific
BI9,5KW,1.5186,nonspecific
5Q4,5KW,1.4286,nonspecific
AM6,5KW,1.4334,nonspecific
XR1,5KW,1.4358,nonspecific
P48,5KW,1.3698,nonspecific
6GY,5KW,1.458,nonspecific
AM5,5KW,1.4412,nonspecific
FI3,5KW,1.4748,nonspecific
GUI,5KW,1.3662,nonspecific
BJG,5KW,1.4052,nonspecific
ZTX,5KW,1.3746,nonspecific
9NH,5KW,1.4328,nonspecific
71,5KW,1.3812,nonspecific
VG8,5KW,1.3974,nonspecific
937,5KW,1.3866,nonspecific
E9Z,5KW,1.3836,nonspecific
939,5KW,1.395,nonspecific
GR9,5L4,1.7004,ci-in
7YG,5L4,1.6584,ci-in
KDI,5L4,1.4736,ci-in
6CB,5L4,1.35,ci-in
MR9,5L4,1.3656,ci-in
EZR,5LK,1.3794,ci-in
L1G,5LK,1.392,ci-in
Z4K,5LS,2.6898,ci-in
5TH,5LS,2.7204,ci-in
PDX,5LS,2.5848,ci-in
5TJ,5LS,2.3946,ci-in
5TM,5LS,2.4444,ci-in
5TK,5LS,1.9374,ci-in
GLC,5LS,1.6194,ci-in
5N4,5N3,2.112,ci-in
5OE,5NW,2.1528,ci-in
5O1,5NW,2.4228,ci-in
5O7,5NW,1.9134,ci-in
5OQ,5NW,1.5834,ci-in
X21,5NW,1.3848,ci-in
DYK,5NW,1.3794,ci-in
5OE,5O1,2.1282,ci-in
5O7,5O1,1.8912,ci-in
5OQ,5O1,1.542,ci-in
O38,5O1,1.62,ci-in
AU5,5O1,1.3842,ci-in
R78,5O1,1.413,ci-in
92M,5O1,1.4058,ci-in
DYK,5O1,1.431,ci-in
R4L,5O1,1.3728,ci-in
9ZP,5O1,1.4646,ci-in
LL1,5O4,1.5174,ci-in
5OE,5O7,2.628,ci-in
5OQ,5O7,1.8228,ci-in
DYK,5O7,1.587,ci-in
AU5,5O7,1.395,ci-in
LC0,5O7,1.3728,ci-in
X21,5O7,1.3602,ci-in
PWU,5O7,1.4004,ci-in
T2A,5O7,1.3734,ci-in
5OQ,5OE,1.6674,ci-in
DYK,5OE,1.4736,ci-in
X21,5OE,1.4034,ci-in
PWU,5OE,1.4418,ci-in
X21,5OQ,1.3578,ci-in
7CE,5OQ,1.4178,ci-in
O38,5OQ,1.3686,ci-in
PWU,5OQ,1.3584,ci-in
RO9,5OQ,1.3542,ci-in
IV7,5P8,2.535,ci-in
J99,5P8,2.3976,ci-in
KVC,5P8,1.9638,ci-in
6YL,5P8,1.7538,ci-in
OFG,5P8,1.3854,ci-in
LHJ,5P8,1.3614,ci-in
Y3L,5PW,2.0094,ci-in
QIV,5PW,1.8756,ci-in
ZC3,5PW,1.8774,ci-in
7QQ,5PW,1.8054,ci-in
5Q4,5Q2,1.9698,ci-in
5Q3,5Q2,1.9314,ci-in
W2K,5Q2,1.4508,ci-in
8ST,5Q2,1.3662,ci-in
5Q4,5Q3,2.148,ci-in
W2K,5Q3,1.4718,ci-in
633,5Q3,1.3842,ci-in
AA0,5Q3,1.4292,ci-in
QC0,5Q3,1.404,ci-in
BJG,5Q3,1.4028,ci-in
L7O,5Q3,1.4208,ci-in
AM6,5Q3,1.4142,ci-in
AM5,5Q3,1.4124,ci-in
939,5Q3,1.3758,ci-in
FI3,5Q3,1.3686,ci-in
ZTX,5Q3,1.476,ci-in
AM9,5Q3,1.3524,ci-in
GS3,5Q3,1.4094,ci-in
G6G,5Q3,1.362,ci-in
IXH,5Q3,1.3518,ci-in
BI9,5Q3,1.368,ci-in
633,5Q4,1.3668,ci-in
W2K,5Q4,1.4514,ci-in
KGW,5Q4,1.455,ci-in
GS3,5Q4,1.4454,ci-in
AM6,5Q4,1.3668,ci-in
BI9,5Q4,1.4454,ci-in
FI3,5Q4,1.4052,ci-in
AM5,5Q4,1.3566,ci-in
71,5Q4,1.3746,ci-in
QC0,5Q4,1.3602,ci-in
T95,5Q4,1.368,ci-in
AA0,5Q4,1.3884,ci-in
6KD,5Q4,1.4028,ci-in
6JV,5Q4,1.3752,ci-in
9NH,5Q4,1.353,ci-in
G6G,5Q4,1.3494,ci-in
R4L,5Q4,1.4016,ci-in
939,5Q4,1.359,ci-in
6CD,5QO,1.5522,ci-in
P4O,5QO,1.4874,ci-in
F10,5QO,1.3902,ci-in
I85,5QO,1.4238,ci-in
6XE,5QQ,2.3214,co-in
F47,5QQ,1.8318,co-in
W9Z,5QQ,1.4868,co-in
OL2,5R1,2.727,co-out
T3M,5R1,2.5836,co-out
VGK,5R1,1.8702,co-out
BX1,5R1,1.704,co-out
A3F,5R1,1.7382,co-out
HK9,5R1,1.4112,co-out
NVB,5R1,1.3542,co-out
VGM,5R1,1.4874,co-out
WI2,5R1,1.3758,co-out
844,5R1,1.374,co-out
KGW,5RI,1.9056,omega
7X3,5RI,1.9344,omega
994,5RI,1.5906,omega
AM0,5RI,1.4892,omega
BI9,5RI,1.5678,omega
7PY,5RI,1.4436,omega
G6H,5RI,1.5678,omega
SAV,5RI,1.4574,omega
NHU,5RI,1.437,omega
KIM,5RI,1.374,omega
859,5RI,1.569,omega
6SC,5SC,2.1012,co-in
SCJ,5SC,2.154,co-in
SCZ,5SC,1.7496,co-in
SCF,5SC,1.7694,co-in
SCQ,5SC,1.5,co-in
SCX,5SC,1.6794,co-in
NS9,5SC,1.374,co-in
SC8,5SC,1.7334,co-in
5T1,5SZ,2.0028,co-in
6C3,5SZ,1.3656,co-in
TZY,5SZ,1.4076,co-in
AM7,5T1,1.371,co-in
75H,5T1,1.353,co-in
8ST,5T2,2.2488,ci-out
KIN,5T2,1.5474,ci-out
GIN,5T2,1.8948,ci-out
608,5T2,1.6008,ci-out
706,5T2,1.5684,ci-out
X76,5T2,1.7772,ci-out
IHZ,5T2,1.6632,ci-out
LJE,5T2,1.4472,ci-out
MUH,5T2,1.4976,ci-out
CC3,5T2,1.3866,ci-out
Q7M,5T2,1.3842,ci-out
AM5,5T2,1.4316,ci-out
NHJ,5T2,1.3842,ci-out
6UG,5T2,1.3872,ci-out
LZ8,5T2,1.3596,ci-out
W9Z,5TF,1.611,co-in
5TJ,5TH,2.589,ci-in
5TM,5TH,2.6376,ci-in
Z4K,5TH,2.5386,ci-in
5TK,5TH,2.1894,ci-in
PDX,5TH,2.442,ci-in
GLC,5TH,1.545,ci-in
5TM,5TJ,2.592,ci-in
PDX,5TJ,2.4636,ci-in
5TK,5TJ,2.1714,ci-in
Z4K,5TJ,2.3382,ci-in
GLC,5TJ,1.569,ci-in
5TM,5TK,2.0328,ci-in
GLC,5TK,1.9818,ci-in
Z4K,5TK,1.9386,ci-in
PDX,5TK,1.8372,ci-in
BCD,5TK,1.5552,ci-in
BOG,5TK,1.5006,ci-in
HSJ,5TK,1.5006,ci-in
PDX,5TM,2.718,nonspecific
Z4K,5TM,2.5206,nonspecific
GLC,5TM,1.5912,nonspecific
5U4,5U3,1.8078,ci-in
FRZ,5U4,1.3908,ci-in
ZOP,5U5,2.1,nonspecific
XIN,5U5,1.89,nonspecific
YM7,5UY,1.6398,ci-in
YM3,5UY,1.3998,ci-in
5WF,5WE,1.809,co-in
5WH,5WE,1.7172,co-in
D94,5WE,1.611,co-in
B18,5WE,1.3968,co-in
6G3,5WE,1.3938,co-in
KQQ,5WE,1.356,co-in
NG7,5WE,1.3554,co-in
5WH,5WF,2.211,co-in
6G3,5WF,1.5804,co-in
D94,5WF,1.5936,co-in
I85,5WF,1.485,co-in
5X4,5WF,1.389,co-in
MR9,5WF,1.3974,co-in
L3G,5WF,1.395,co-in
SVE,5WF,1.3746,co-in
L2G,5WF,1.3728,co-in
NG7,5WF,1.3494,co-in
6G3,5WH,1.6362,co-in
5X4,5WH,1.4034,co-in
D94,5WH,1.5234,co-in
I85,5WH,1.461,co-in
FPX,5WH,1.3578,co-in
B91,5WH,1.4184,co-in
SVE,5WH,1.425,co-in
CQE,5WH,1.3776,co-in
LHJ,5WH,1.3716,co-in
NG7,5WH,1.4208,co-in
J99,5WH,1.3746,co-in
KVC,5WH,1.3758,co-in
97B,5WH,1.3494,co-in
EBI,5WH,1.3608,co-in
L1G,5WH,1.3656,co-in
L2G,5WH,1.356,co-in
5X1,5WR,2.7,ci-out
AM5,5WR,1.653,ci-out
MPZ,5WR,1.4112,ci-out
66K,5WR,1.4958,ci-out
STI,5WR,1.3878,ci-out
NM8,5WR,1.4088,ci-out
RAJ,5WR,1.416,ci-out
XY3,5WR,1.395,ci-out
AM6,5WR,1.506,ci-out
NG7,5WR,1.4076,ci-out
DI1,5WR,1.392,ci-out
NG2,5WR,1.3782,ci-out
AM5,5X1,1.5858,ci-out
MPZ,5X1,1.4088,ci-out
66K,5X1,1.4982,ci-out
STI,5X1,1.4094,ci-out
AM6,5X1,1.5864,ci-out
XY3,5X1,1.377,ci-out
NG7,5X1,1.4184,ci-out
NM8,5X1,1.3512,ci-out
DI1,5X1,1.398,ci-out
NG2,5X1,1.3674,ci-out
QBB,5X1,1.368,ci-out
5XH,5X4,2.2062,ci-in
NG7,5X4,1.4304,ci-in
I85,5X4,1.35,ci-in
SVE,5X4,1.3818,ci-in
5Y8,5XG,2.073,ci-in
5Y6,5XG,1.5114,ci-in
5Y7,5XG,1.3788,ci-in
6ZZ,5XH,1.3722,ci-in
R4L,5XH,1.3602,ci-in
L1E,5XJ,1.7136,co-in
P02,5XJ,1.4082,co-in
904,5XJ,1.4274,co-in
BBM,5Y0,2.5596,co-in
MRA,5Y0,2.1792,co-in
MEK,5Y0,2.1126,co-in
V04,5Y0,1.8048,co-in
YQY,5Y0,1.7622,co-in
LSG,5Y0,1.5576,co-in
M3K,5Y0,1.686,co-in
EUI,5Y0,1.5396,co-in
5Y7,5Y6,2.2278,ci-in
68U,5Y6,1.6362,ci-in
5Y8,5Y6,1.4442,ci-in
68U,5Y7,1.644,ci-in
J60,5Z5,2.4258,omega
B49,5Z5,2.1156,omega
SU6,5Z5,1.7904,omega
X2K,5Z5,1.8282,omega
PFY,5Z5,1.7196,omega
X2M,5Z5,1.8276,omega
SU9,5Z5,1.5108,omega
SU1,5Z5,1.6068,omega
X2L,5Z5,1.3962,omega
K88,5Z5,1.434,omega
FMD,5Z5,1.428,omega
706,608,1.8672,ci-out
8ST,608,1.719,ci-out
BI5,608,1.398,ci-out
LJF,608,1.3596,ci-out
L8V,608,1.542,ci-out
X76,608,1.4628,ci-out
IQA,609,1.3992,ci-in
63N,60B,2.5908,ci-in
60D,60B,1.95,ci-in
60E,60B,1.8876,ci-in
63N,60D,2.016,ci-in
60E,60D,1.9038,ci-in
FKL,60D,1.3542,ci-in
63N,60E,1.9092,ci-in
62K,60K,2.4882,nonspecific
61K,60K,2.1822,nonspecific
IRB,60K,1.4244,nonspecific
LS2,60K,1.5042,nonspecific
LS5,60K,1.3968,nonspecific
LS1,60K,1.3626,nonspecific
J2I,614,1.3776,co-in
P9J,614,1.3764,co-in
L3G,614,1.371,co-in
62K,61K,2.0586,co-in
LS2,61K,1.524,co-in
63E,61Y,2.1012,ci-in
MHR,61Y,1.527,ci-in
SX7,61Y,1.4316,ci-in
MMG,61Y,1.4868,ci-in
GMG,61Y,1.3632,ci-in
MFR,61Y,1.5324,ci-in
627,626,1.5756,nonspecific
W2K,626,1.3728,nonspecific
740,626,1.3668,nonspecific
MPY,626,1.4022,nonspecific
AAV,626,1.368,nonspecific
MPY,627,1.3812,ci-in
N53,627,1.5552,ci-in
82B,627,1.4634,ci-in
889,627,1.497,ci-in
71,627,1.3758,ci-in
P39,627,1.3848,ci-in
MH4,627,1.3662,ci-in
LZ4,628,1.5978,co-in
X44,628,1.5144,co-in
SKE,628,1.4112,co-in
X42,628,1.506,co-in
U55,628,1.4154,co-in
X40,628,1.5066,co-in
99Z,628,1.4484,co-in
HDT,628,1.446,co-in
Z67,628,1.3608,co-in
6AE,628,1.3962,co-in
PM1,628,1.3656,co-in
63K,62E,2.1624,co-in
63B,62E,1.5264,co-in
SX8,62E,1.4712,co-in
NG7,62E,1.3914,co-in
LS2,62K,1.5006,co-in
HRM,62O,1.4202,ci-in
ABO,62O,1.5966,ci-in
IDZ,62O,1.539,ci-in
L0D,62O,1.6944,ci-in
63A,630,2.1618,co-out
634,630,1.5852,co-out
633,630,1.3878,co-out
634,633,2.3262,co-out
6V3,633,1.5876,co-out
AM5,633,1.3662,co-out
T95,633,1.5342,co-out
FI3,633,1.4676,co-out
63A,633,1.5252,co-out
GS3,633,1.533,co-out
P48,633,1.3758,co-out
AM9,633,1.4574,co-out
MH4,633,1.3572,co-out
XR1,633,1.4304,co-out
ZTX,633,1.3572,co-out
KQQ,633,1.4034,co-out
IXH,633,1.362,co-out
63A,634,1.7886,co-out
63K,63B,1.8288,co-in
SX8,63B,1.7064,co-in
MHR,63E,1.7004,ci-in
MFR,63E,1.6272,ci-in
VJK,63E,1.3602,ci-in
SX8,63K,1.5024,co-in
6DA,63K,1.5144,co-in
P30,63K,1.3542,co-in
C4F,647,1.6002,ci-out
939,664,2.253,ci-in
937,664,1.869,ci-in
BJG,664,1.7292,ci-in
71,664,1.7598,ci-in
DYK,664,1.4724,ci-in
IM9,664,1.3926,ci-in
6GY,664,1.3554,ci-in
BIJ,664,1.449,ci-in
92M,664,1.4352,ci-in
SVE,664,1.635,ci-in
MH4,664,1.554,ci-in
XR1,664,1.3884,ci-in
AU5,664,1.4058,ci-in
YY3,664,1.503,ci-in
AM9,664,1.422,ci-in
MR9,664,1.4328,ci-in
LI9,664,1.4622,ci-in
P48,664,1.494,ci-in
R4L,664,1.4832,ci-in
ZTX,664,1.3638,ci-in
9NH,664,1.3596,ci-in
GS3,664,1.4334,ci-in
84,664,1.3956,ci-in
L8I,664,1.4454,ci-in
R78,664,1.4262,ci-in
VG8,664,1.4358,ci-in
97B,664,1.3494,ci-in
6ZZ,664,1.3656,ci-in
IXH,664,1.3974,ci-in
LQQ,664,1.4094,ci-in
I85,664,1.3602,ci-in
L1G,664,1.4052,ci-in
KQQ,664,1.365,ci-in
L2G,664,1.3548,ci-in
DI1,66K,1.8252,ci-out
NG2,66K,1.698,ci-out
XY3,66K,1.6146,ci-out
STI,66K,1.4646,ci-out
LQ5,66K,1.5402,ci-out
NG7,66K,1.4802,ci-out
MPZ,66K,1.3812,ci-out
AM5,66K,1.4742,ci-out
G6G,66K,1.4742,ci-out
AM6,66K,1.4646,ci-out
6V5,66K,1.4184,ci-out
9NH,66K,1.3764,ci-out
6V4,66K,1.3626,ci-out
MR9,66K,1.3668,ci-out
WCX,66K,1.3938,ci-out
R4L,66K,1.3506,ci-out
6L5,66M,2.8392,nonspecific
ARX,66M,2.502,nonspecific
A02,66M,2.43,nonspecific
A03,66M,2.4204,nonspecific
ADN,66M,2.0196,nonspecific
A,66M,1.8786,nonspecific
AMP,66M,1.8786,nonspecific
ADP,66M,1.8594,nonspecific
AN2,66M,1.8372,nonspecific
ATP,66M,1.845,nonspecific
A0P,66M,1.8114,nonspecific
ANK,66M,1.8114,nonspecific
ANP,66M,1.8114,nonspecific
AGS,66M,1.809,nonspecific
M33,66M,1.8312,nonspecific
ACP,66M,1.8054,nonspecific
ACK,66M,1.7556,nonspecific
GUB,66M,1.8582,nonspecific
SGV,66M,1.6464,nonspecific
NBS,66M,1.7046,nonspecific
GDP,66M,1.6074,nonspecific
GNP,66M,1.5774,nonspecific
GTP,66M,1.599,nonspecific
RFZ,66M,1.3674,nonspecific
ALA,66N,1.7316,nonspecific
DAL,66N,1.7316,nonspecific
LQ5,66X,1.5888,ci-out
NG2,66X,1.4148,ci-out
NG7,66X,1.428,ci-out
XY3,66X,1.4748,ci-out
MR9,66X,1.3602,ci-out
UGX,676,1.923,ci-in
7HD,67U,1.4862,ci-in
NL4,67U,1.4532,ci-in
FH3,67U,1.3668,ci-in
FH5,67U,1.3602,ci-in
CK6,685,1.3554,ci-in
CK5,685,1.3812,ci-in
796,685,1.3638,ci-in
Z48,685,1.4214,ci-in
ZYU,69P,2.2932,nonspecific
M02,69P,2.313,nonspecific
QNI,69P,2.2344,nonspecific
M01,69P,2.2398,nonspecific
SIJ,69P,2.1438,nonspecific
6J9,69P,2.0196,nonspecific
QWI,69P,1.911,nonspecific
ADE,69P,1.6692,nonspecific
ES4,69P,1.4466,nonspecific
FS9,69P,1.773,nonspecific
GVK,69P,1.5174,nonspecific
EMU,69P,1.6104,nonspecific
ZIP,69P,1.6452,nonspecific
CQW,69P,1.551,nonspecific
ZYV,69P,1.746,nonspecific
XFE,69P,1.5504,nonspecific
ZXC,69P,1.3728,nonspecific
